Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";4;60;lbs;8;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";5;40;lbs;10;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Chest Dip (Assisted)";1;37.5;lbs;12;;;;0;"";
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Chest Dip (Assisted)";2;37.5;lbs;12;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Chest Dip (Assisted)";3;37.5;lbs;12;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Chest Dip (Assisted)";4;37.5;lbs;12;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";1;110;lbs;12;;;;0;"";
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";2;110;lbs;10;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";3;110;lbs;8;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Cable Crunch";1;80;lbs;12;;;;0;"";
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Cable Crunch";2;80;lbs;12;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Cable Crunch";3;80;lbs;12;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";1;;;20;;;;0;"";
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";2;;;20;;;;0;;
2019-06-17 12:53:03;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";3;;;20;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Deadlift (Barbell)";1;135;lbs;12;;;;0;"";""
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Deadlift (Barbell)";2;135;lbs;12;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Deadlift (Barbell)";3;185;lbs;12;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Deadlift (Barbell)";4;225;lbs;10;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Deadlift (Barbell)";5;225;lbs;10;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Deadlift (Barbell)";6;225;lbs;10;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";1;185;lbs;12;;;;0;"";
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";2;185;lbs;12;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";3;195;lbs;10;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";1;150;lbs;12;;;;0;"";
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";2;150;lbs;12;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";3;150;lbs;12;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Pull Up (Assisted)";1;56.25;lbs;10;;;;0;"";
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Pull Up (Assisted)";2;56.25;lbs;10;;;;0;;
2019-06-18 13:59:58;"Lake Day 2 (Back)";"Pull Up (Assisted)";3;56.25;lbs;10;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";1;50;lbs;12;;;;0;"";""
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";2;50;lbs;12;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";3;60;lbs;12;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";4;75;lbs;9;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";5;75;lbs;7;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";6;75;lbs;6;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";1;75;lbs;11;;;;0;"";
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";2;75;lbs;12;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";3;75;lbs;10;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Dumbbell)";1;70;lbs;12;;;;0;"";
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Dumbbell)";2;70;lbs;12;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Bicep Curl (Dumbbell)";3;70;lbs;12;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Triceps Pushdown (Cable - Straight Bar)";1;80;lbs;11;;;;0;"";
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Triceps Pushdown (Cable - Straight Bar)";2;80;lbs;10;;;;0;;
2019-06-19 09:37:29;"Lake Day 3 (arms)";"Triceps Pushdown (Cable - Straight Bar)";3;80;lbs;9;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";1;60;lbs;12;;;;0;"";""
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";2;70;lbs;12;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";3;70;lbs;12;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";4;80;lbs;12;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";5;90;lbs;8;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";6;90;lbs;7;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";1;80;lbs;12;;;;0;"";
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";2;30;lbs;8;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";3;80;lbs;12;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";4;30;lbs;8;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";5;80;lbs;12;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";6;30;lbs;12;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Lateral Raise (Dumbbell)";1;50;lbs;12;;;;0;"";
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Lateral Raise (Dumbbell)";2;50;lbs;10;;;;0;;
2019-06-20 13:51:24;"Lake Day 4 (shoulders)";"Lateral Raise (Dumbbell)";3;50;lbs;10;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Bench Press (Barbell)";1;115;lbs;12;;;;0;"";""
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Bench Press (Barbell)";2;135;lbs;12;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Bench Press (Barbell)";3;135;lbs;12;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Bench Press (Barbell)";4;150;lbs;8;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Bench Press (Barbell)";5;160;lbs;8;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Bench Press (Barbell)";6;165;lbs;8;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Bench Press (Barbell)";7;175;lbs;8;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Bench Press (Barbell)";8;185;lbs;4;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Chest Dip (Assisted)";1;31.25;lbs;12;;;;0;"";
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Chest Dip (Assisted)";2;25;lbs;12;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Chest Dip (Assisted)";3;25;lbs;9;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";1;110;lbs;12;;;;0;"";
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";2;110;lbs;10;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";3;110;lbs;7;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Seated Leg Press (Machine)";1;270;lbs;12;;;;0;"";
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Seated Leg Press (Machine)";2;360;lbs;12;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Seated Leg Press (Machine)";3;360;lbs;12;;;;0;;
2019-06-22 16:23:33;"Lake Day 1 (chest)";"Seated Leg Press (Machine)";4;360;lbs;12;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Deadlift (Barbell)";1;135;lbs;12;;;;0;"";""
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Deadlift (Barbell)";2;135;lbs;12;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Deadlift (Barbell)";3;185;lbs;12;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Deadlift (Barbell)";4;225;lbs;11;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Deadlift (Barbell)";5;225;lbs;10;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Deadlift (Barbell)";6;225;lbs;9;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";1;185;lbs;12;;;;0;"";
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";2;185;lbs;12;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";3;185;lbs;15;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";1;150;lbs;12;;;;0;"";
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";2;150;lbs;12;;;;0;;
2019-06-23 10:03:22;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";3;150;lbs;15;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";1;50;lbs;12;;;;0;"";""
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";2;50;lbs;12;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";3;60;lbs;12;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";4;75;lbs;10;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";5;75;lbs;8;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";6;75;lbs;8;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";1;75;lbs;12;;;;0;"";
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";2;75;lbs;12;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";3;75;lbs;12;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Dumbbell)";1;70;lbs;12;;;;0;"";
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Dumbbell)";2;70;lbs;12;;;;0;;
2019-06-24 15:57:37;"Lake Day 3 (arms)";"Bicep Curl (Dumbbell)";3;70;lbs;12;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";1;60;lbs;12;;;;0;"";""
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";2;70;lbs;12;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";3;80;lbs;12;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";4;90;lbs;8;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";5;90;lbs;8;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";6;90;lbs;7;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Overhead Press (Dumbbell)";7;60;lbs;5;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";1;80;lbs;12;;;;0;"";
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";2;80;lbs;12;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Reverse Fly (Dumbbell)";3;80;lbs;12;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Cable Crunch";1;80;lbs;12;;;;0;"";
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Cable Crunch";2;80;lbs;12;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Cable Crunch";3;80;lbs;12;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Lateral Raise (Dumbbell)";1;50;lbs;12;;;;0;"";
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Lateral Raise (Dumbbell)";2;50;lbs;12;;;;0;;
2019-06-25 17:45:33;"Lake Day 4 (shoulders)";"Lateral Raise (Dumbbell)";3;50;lbs;10;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Barbell)";1;115;lbs;12;;;;0;"";""
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Barbell)";2;135;lbs;12;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Barbell)";3;155;lbs;12;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Barbell)";4;175;lbs;12;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Barbell)";5;175;lbs;9;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Barbell)";6;185;lbs;7;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Barbell)";7;165;lbs;5;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Barbell)";8;145;lbs;5;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";1;110;lbs;12;;;;0;"";
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";2;110;lbs;8;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";3;110;lbs;8;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";4;60;lbs;8;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";5;40;lbs;8;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Chest Dip (Assisted)";1;0;lbs;8;;;;0;"";
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Chest Dip (Assisted)";2;0;lbs;5;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Chest Dip (Assisted)";3;0;lbs;6;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";1;110;lbs;12;;;;0;"";
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";2;110;lbs;11;;;;0;;
2019-07-01 15:30:51;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";3;110;lbs;10;;;;0;;
2019-07-02 12:06:39;"Lake Day 2 (Back)";"Deadlift (Barbell)";1;135;lbs;12;;;;0;"";""
2019-07-02 12:06:39;"Lake Day 2 (Back)";"Deadlift (Barbell)";2;155;lbs;12;;;;0;;
2019-07-02 12:06:39;"Lake Day 2 (Back)";"Deadlift (Barbell)";3;185;lbs;12;;;;0;;
2019-07-02 12:06:39;"Lake Day 2 (Back)";"Deadlift (Barbell)";4;225;lbs;12;;;;0;;
2019-07-02 12:06:39;"Lake Day 2 (Back)";"Deadlift (Barbell)";5;225;lbs;5;;;;0;;
2019-07-02 12:06:39;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";1;185;lbs;12;;;;0;"";
2019-07-02 12:06:39;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";2;195;lbs;12;;;;0;;
2019-07-02 12:06:39;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";3;195;lbs;7;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Bench Press (Barbell)";1;115;lbs;12;;;;0;"";""
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Bench Press (Barbell)";2;135;lbs;12;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Bench Press (Barbell)";3;155;lbs;12;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Bench Press (Barbell)";4;175;lbs;8;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Bench Press (Barbell)";5;185;lbs;3;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Bench Press (Barbell)";6;155;lbs;6;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Bench Press (Barbell)";7;135;lbs;8;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Chest Dip (Assisted)";1;37.5;lbs;8;;;;0;"";
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Chest Dip (Assisted)";2;37.5;lbs;12;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Chest Dip (Assisted)";3;37.5;lbs;8;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Chest Dip (Assisted)";4;37.5;lbs;7;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";1;110;lbs;10;;;;0;"";
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";2;110;lbs;10;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";3;110;lbs;7;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";4;80;lbs;4;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Cable Crunch";1;80;lbs;12;;;;0;"";
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Cable Crunch";2;85;lbs;12;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Cable Crunch";3;85;lbs;7;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Cable Crunch";4;80;lbs;4;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";1;;;25;;;;0;"";
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";2;;;15;;;;0;;
2019-07-23 13:38:07;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";3;;;15;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Deadlift (Barbell)";1;135;lbs;15;;;;0;"";""
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Deadlift (Barbell)";2;135;lbs;15;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Deadlift (Barbell)";3;135;lbs;15;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Deadlift (Barbell)";4;155;lbs;12;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Deadlift (Barbell)";5;155;lbs;12;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Deadlift (Barbell)";6;155;lbs;12;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";1;155;lbs;12;;;;0;"";
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";2;155;lbs;15;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";3;155;lbs;15;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";4;155;lbs;15;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";1;150;lbs;15;;;;0;"";
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";2;150;lbs;15;;;;0;;
2019-07-24 13:57:13;"Lake Day 2 (Back)";"Bent Over Row (Dumbbell)";3;150;lbs;15;;;;0;;
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";1;50;lbs;12;;;;0;"";""
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";2;50;lbs;12;;;;0;;
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";3;60;lbs;12;;;;0;;
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";4;75;lbs;5;;;;0;;
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";5;75;lbs;5;;;;0;;
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Bicep Curl (Barbell)";6;75;lbs;5;;;;0;;
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";1;75;lbs;10;;;;0;"";
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";2;75;lbs;9;;;;0;;
2019-07-25 13:44:06;"Lake Day 3 (arms)";"Skullcrusher (Barbell)";3;75;lbs;7;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Barbell)";1;115;lbs;12;;;;0;"";""
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Barbell)";2;135;lbs;11;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Barbell)";3;135;lbs;10;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Barbell)";4;175;lbs;7;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Barbell)";5;175;lbs;5;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Barbell)";6;175;lbs;5;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";1;110;lbs;9;;;;0;"";
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";2;110;lbs;8;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";3;110;lbs;7;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Chest Dip (Assisted)";1;37.5;lbs;12;;;;0;"";
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Chest Dip (Assisted)";2;37.5;lbs;12;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Chest Dip (Assisted)";3;37.5;lbs;12;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";1;110;lbs;10;;;;0;"";
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";2;110;lbs;7;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";3;110;lbs;7;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Cable Crunch";1;80;lbs;12;;;;0;"";
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Cable Crunch";2;80;lbs;12;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Cable Crunch";3;80;lbs;12;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";1;;;20;;;;0;"";
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";2;;;20;;;;0;;
2019-07-30 13:24:02;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";3;;;20;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Bench Press (Barbell)";1;115;lbs;12;;;;0;"";""
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Bench Press (Barbell)";2;135;lbs;12;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Bench Press (Barbell)";3;135;lbs;11;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Bench Press (Barbell)";4;155;lbs;10;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Bench Press (Barbell)";5;155;lbs;10;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Bench Press (Barbell)";6;175;lbs;5;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";1;110;lbs;11;;;;0;"";
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";2;110;lbs;9;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Incline Bench Press (Dumbbell)";3;110;lbs;5;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";1;110;lbs;8;;;;0;"";
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Bench Press (Dumbbell)";2;110;lbs;8;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Chest Dip (Assisted)";1;37.5;lbs;10;;;;0;"";
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Chest Dip (Assisted)";2;37.5;lbs;6;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Cable Crunch";1;80;lbs;12;;;;0;"";
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Cable Crunch";2;80;lbs;12;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Cable Crunch";3;80;lbs;12;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";1;;;20;;;;0;"";
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";2;;;20;;;;0;;
2019-08-03 12:52:41;"Lake Day 1 (chest)";"Knee Raise (Captain's Chair)";3;;;20;;;;0;;
2019-08-04 10:02:00;"Lake Day 2 (Back)";"Deadlift (Barbell)";1;135;lbs;15;;;;0;"";""
2019-08-04 10:02:00;"Lake Day 2 (Back)";"Deadlift (Barbell)";2;135;lbs;15;;;;0;;
2019-08-04 10:02:00;"Lake Day 2 (Back)";"Deadlift (Barbell)";3;155;lbs;12;;;;0;;
2019-08-04 10:02:00;"Lake Day 2 (Back)";"Deadlift (Barbell)";4;185;lbs;12;;;;0;;
2019-08-04 10:02:00;"Lake Day 2 (Back)";"Deadlift (Barbell)";5;185;lbs;11;;;;0;;
2019-08-04 10:02:00;"Lake Day 2 (Back)";"Bent Over Row (Barbell)";1;185;lbs;11;;;;0;"";
